RBP	miRNA	sum_RBP_per_total	sum_miRNA_per_total	average
CRTAP	hsa-mir-138-2	0	0	0
CRTAP	hsa-mir-140	0	0	0
CRTAP	hsa-mir-141	0	0	0
CRTAP	hsa-mir-143	0	0	0
CRTAP	hsa-mir-145	0	0	0
CRTAP	hsa-mir-155	0	0	0
CRTAP	hsa-mir-15a	0	0	0
CRTAP	hsa-mir-15b	0	0	0
CRTAP	hsa-mir-16-1	0	0	0
CRTAP	hsa-mir-16-2	0	0	0
CRTAP	hsa-mir-17	0	0	0
CRTAP	hsa-mir-18a	0	0	0
CRTAP	hsa-mir-18b	0	0	0
CRTAP	hsa-mir-199a-1	0	0	0
