RBP	miRNA	mean_percent	total_percent	average
AQR	hsa-mir-451	0.377358490566038	1.6597510373444	1.01855476395522
XAB2	hsa-let-7a-1	0	0	0
XAB2	hsa-let-7a-2	0	0	0
XAB2	hsa-let-7a-3	0	0	0
XAB2	hsa-let-7b	0	0	0
XAB2	hsa-let-7c	0	0	0
XAB2	hsa-let-7d	0	0	0
XAB2	hsa-let-7e	28.5714285714286	23.3333333333333	25.952380952381
XAB2	hsa-let-7f-1	0	0	0
XAB2	hsa-let-7f-2	0	0	0
XAB2	hsa-let-7g	47.3469387755102	50	48.6734693877551
XAB2	hsa-let-7i	4.08163265306122	6.66666666666667	5.37414965986395
XAB2	hsa-mir-98	0	0	0
XAB2	hsa-mir-1-1	0	0	0
XAB2	hsa-mir-1-2	0	0	0
XAB2	hsa-mir-7-1	0	0	0
XAB2	hsa-mir-7-2	0	0	0
XAB2	hsa-mir-7-3	0	0	0
XAB2	hsa-mir-9-1	0	0	0
XAB2	hsa-mir-9-2	0	0	0
XAB2	hsa-mir-9-3	0	0	0
XAB2	hsa-mir-10b	0	0	0
XAB2	hsa-mir-15a	0	0	0
XAB2	hsa-mir-15b	0	0	0
XAB2	hsa-mir-16-1	0	0	0
XAB2	hsa-mir-16-2	0	0	0
XAB2	hsa-mir-17	0	0	0
XAB2	hsa-mir-18a	0	0	0
XAB2	hsa-mir-18b	0	0	0
XAB2	hsa-mir-19a	0	0	0
XAB2	hsa-mir-19b-1	0	0	0
XAB2	hsa-mir-19b-2	0	0	0
XAB2	hsa-mir-20a	0	0	0
XAB2	hsa-mir-20b	0	0	0
XAB2	hsa-mir-21	0	0	0
XAB2	hsa-mir-25	0	0	0
XAB2	hsa-mir-29a	0	0	0
XAB2	hsa-mir-29b-1	0	0	0
XAB2	hsa-mir-29b-2	0	0	0
XAB2	hsa-mir-29c	0	0	0
XAB2	hsa-mir-31	0	0	0
XAB2	hsa-mir-34a	0	0	0
XAB2	hsa-mir-34b	14.2857142857143	13.3333333333333	13.8095238095238
XAB2	hsa-mir-34c	0	0	0
XAB2	hsa-mir-92a-1	0	0	0
XAB2	hsa-mir-92a-2	0	0	0
XAB2	hsa-mir-93	0	0	0
XAB2	hsa-mir-106a	0	0	0
XAB2	hsa-mir-106b	5.71428571428571	6.66666666666667	6.19047619047619
XAB2	hsa-mir-107	0	0	0
XAB2	hsa-mir-122	0	0	0
XAB2	hsa-mir-128-1	0	0	0
XAB2	hsa-mir-128-2	0	0	0
XAB2	hsa-mir-138-1	0	0	0
XAB2	hsa-mir-138-2	0	0	0
XAB2	hsa-mir-140	0	0	0
XAB2	hsa-mir-141	0	0	0
XAB2	hsa-mir-143	0	0	0
XAB2	hsa-mir-145	0	0	0
XAB2	hsa-mir-155	0	0	0
XAB2	hsa-mir-199a-1	0	0	0
XAB2	hsa-mir-199a-2	0	0	0
XAB2	hsa-mir-200a	0	0	0
XAB2	hsa-mir-200b	0	0	0
XAB2	hsa-mir-200c	0	0	0
XAB2	hsa-mir-205	0	0	0
XAB2	hsa-mir-206	0	0	0
XAB2	hsa-mir-214	0	0	0
XAB2	hsa-mir-221	0	0	0
XAB2	hsa-mir-222	0	0	0
XAB2	hsa-mir-363	0	0	0
XAB2	hsa-mir-429	0	0	0
XAB2	hsa-mir-451	0	0	0
PAXBP1	hsa-let-7a-1	0	0	0
PAXBP1	hsa-let-7a-2	0	0	0
PAXBP1	hsa-let-7a-3	0	0	0
PAXBP1	hsa-let-7b	0	0	0
PAXBP1	hsa-let-7c	0	0	0
PAXBP1	hsa-let-7d	0	0	0
PAXBP1	hsa-let-7e	0	0	0
PAXBP1	hsa-let-7f-1	0	0	0
PAXBP1	hsa-let-7f-2	0	0	0
PAXBP1	hsa-let-7g	88.8888888888889	87.5	88.1944444444444
PAXBP1	hsa-let-7i	11.1111111111111	12.5	11.8055555555556
PAXBP1	hsa-mir-98	0	0	0
PAXBP1	hsa-mir-1-1	0	0	0
PAXBP1	hsa-mir-1-2	0	0	0
PAXBP1	hsa-mir-7-1	0	0	0
PAXBP1	hsa-mir-7-2	0	0	0
PAXBP1	hsa-mir-7-3	0	0	0
PAXBP1	hsa-mir-9-1	0	0	0
PAXBP1	hsa-mir-9-2	0	0	0
PAXBP1	hsa-mir-9-3	0	0	0
PAXBP1	hsa-mir-10b	0	0	0
PAXBP1	hsa-mir-15a	0	0	0
PAXBP1	hsa-mir-15b	0	0	0
PAXBP1	hsa-mir-16-1	0	0	0
PAXBP1	hsa-mir-16-2	0	0	0
PAXBP1	hsa-mir-17	0	0	0
PAXBP1	hsa-mir-18a	0	0	0
PAXBP1	hsa-mir-18b	0	0	0
PAXBP1	hsa-mir-19a	0	0	0
PAXBP1	hsa-mir-19b-1	0	0	0
PAXBP1	hsa-mir-19b-2	0	0	0
PAXBP1	hsa-mir-20a	0	0	0
PAXBP1	hsa-mir-20b	0	0	0
PAXBP1	hsa-mir-21	0	0	0
PAXBP1	hsa-mir-25	0	0	0
PAXBP1	hsa-mir-29a	0	0	0
PAXBP1	hsa-mir-29b-1	0	0	0
PAXBP1	hsa-mir-29b-2	0	0	0
PAXBP1	hsa-mir-29c	0	0	0
PAXBP1	hsa-mir-31	0	0	0
PAXBP1	hsa-mir-34a	0	0	0
PAXBP1	hsa-mir-34b	0	0	0
PAXBP1	hsa-mir-34c	0	0	0
PAXBP1	hsa-mir-92a-1	0	0	0
PAXBP1	hsa-mir-92a-2	0	0	0
PAXBP1	hsa-mir-93	0	0	0
PAXBP1	hsa-mir-106a	0	0	0
PAXBP1	hsa-mir-106b	0	0	0
PAXBP1	hsa-mir-107	0	0	0
PAXBP1	hsa-mir-122	0	0	0
PAXBP1	hsa-mir-128-1	0	0	0
PAXBP1	hsa-mir-128-2	0	0	0
PAXBP1	hsa-mir-138-1	0	0	0
PAXBP1	hsa-mir-138-2	0	0	0
PAXBP1	hsa-mir-140	0	0	0
PAXBP1	hsa-mir-141	0	0	0
PAXBP1	hsa-mir-143	0	0	0
PAXBP1	hsa-mir-145	0	0	0
PAXBP1	hsa-mir-155	0	0	0
PAXBP1	hsa-mir-199a-1	0	0	0
PAXBP1	hsa-mir-199a-2	0	0	0
PAXBP1	hsa-mir-200a	0	0	0
PAXBP1	hsa-mir-200b	0	0	0
PAXBP1	hsa-mir-200c	0	0	0
PAXBP1	hsa-mir-205	0	0	0
PAXBP1	hsa-mir-206	0	0	0
PAXBP1	hsa-mir-214	0	0	0
PAXBP1	hsa-mir-221	0	0	0
PAXBP1	hsa-mir-222	0	0	0
PAXBP1	hsa-mir-363	0	0	0
PAXBP1	hsa-mir-429	0	0	0
PAXBP1	hsa-mir-451	0	0	0
PURA	hsa-let-7a-1	0.332225913621262	0.749063670411985	0.540644792016624
PURA	hsa-let-7a-2	0	0	0
PURA	hsa-let-7a-3	0.830564784053156	1.87265917602996	1.35161198004156
PURA	hsa-let-7b	1.14453652659633	2.62172284644195	1.88312968651914
PURA	hsa-let-7c	1.24223602484472	0.749063670411985	0.995649847628353
PURA	hsa-let-7d	0.498338870431894	1.12359550561798	0.810967188024936
PURA	hsa-let-7e	1.57446193846598	1.49812734082397	1.53629463964498
PURA	hsa-let-7f-1	0.812310612975065	1.87265917602996	1.34248489450251
PURA	hsa-let-7f-2	0.498338870431894	1.12359550561798	0.810967188024936
PURA	hsa-let-7g	0.960169398707605	2.24719101123596	1.60368020497178
PURA	hsa-let-7i	21.6983363307211	6.36704119850187	14.0326887646115
PURA	hsa-mir-98	0	0	0
PURA	hsa-mir-1-1	0.313971742543171	0.749063670411985	0.531517706477578
PURA	hsa-mir-1-2	0	0	0
PURA	hsa-mir-7-1	2.67907738657414	4.49438202247191	3.58672970452302
PURA	hsa-mir-7-2	0.332225913621262	0.749063670411985	0.540644792016624
PURA	hsa-mir-7-3	0	0	0
PURA	hsa-mir-9-1	0	0	0
PURA	hsa-mir-9-2	4.57997152349312	1.87265917602996	3.22631534976154
PURA	hsa-mir-9-3	0	0	0
PURA	hsa-mir-10b	0	0	0
PURA	hsa-mir-15a	0	0	0
PURA	hsa-mir-15b	2.377645465902	3.37078651685393	2.87421599137797
PURA	hsa-mir-16-1	0	0	0
PURA	hsa-mir-16-2	1.24223602484472	0.749063670411985	0.995649847628353
PURA	hsa-mir-17	0.803183527436019	1.87265917602996	1.33792135173299
PURA	hsa-mir-18a	0	0	0
PURA	hsa-mir-18b	0.313971742543171	0.749063670411985	0.531517706477578
PURA	hsa-mir-19a	2.6665375647031	2.99625468164794	2.83139612317552
PURA	hsa-mir-19b-1	2.17732577981025	2.24719101123596	2.2122583955231
PURA	hsa-mir-19b-2	0.62111801242236	0.749063670411985	0.685090841417173
PURA	hsa-mir-20a	0	0	0
PURA	hsa-mir-20b	1.43342862539743	2.62172284644195	2.02757573591969
PURA	hsa-mir-21	0.646197656164434	1.49812734082397	1.0721624984942
PURA	hsa-mir-25	12.5531842128693	6.74157303370786	9.64737862328859
PURA	hsa-mir-29a	0	0	0
PURA	hsa-mir-29b-1	0.812310612975065	1.87265917602996	1.34248489450251
PURA	hsa-mir-29b-2	0	0	0
PURA	hsa-mir-29c	0.498338870431894	1.12359550561798	0.810967188024936
PURA	hsa-mir-31	0.953343926043623	1.49812734082397	1.2257356334338
PURA	hsa-mir-34a	1.24564876117671	1.87265917602996	1.55915396860334
PURA	hsa-mir-34b	7.46293284932603	7.49063670411985	7.47678477672294
PURA	hsa-mir-34c	0.470957613814757	1.12359550561798	0.797276559716367
PURA	hsa-mir-92a-1	0	0	0
PURA	hsa-mir-92a-2	0.313971742543171	0.749063670411985	0.531517706477578
PURA	hsa-mir-93	0.470957613814757	1.12359550561798	0.797276559716367
PURA	hsa-mir-106a	0	0	0
PURA	hsa-mir-106b	0.935089754965531	1.49812734082397	1.21660854789475
PURA	hsa-mir-107	0	0	0
PURA	hsa-mir-122	0.62111801242236	0.749063670411985	0.685090841417173
PURA	hsa-mir-128-1	7.23622037358857	6.74157303370786	6.98889670364822
PURA	hsa-mir-128-2	3.0113033001954	5.2434456928839	4.12737449653965
PURA	hsa-mir-138-1	0	0	0
PURA	hsa-mir-138-2	0	0	0
PURA	hsa-mir-140	0.313971742543171	0.749063670411985	0.531517706477578
PURA	hsa-mir-141	0	0	0
PURA	hsa-mir-143	2.79844379223261	2.62172284644195	2.71008331933728
PURA	hsa-mir-145	0	0	0
PURA	hsa-mir-155	0.470957613814757	1.12359550561798	0.797276559716367
PURA	hsa-mir-199a-1	0.313971742543171	0.749063670411985	0.531517706477578
PURA	hsa-mir-199a-2	0	0	0
PURA	hsa-mir-200a	0	0	0
PURA	hsa-mir-200b	0	0	0
PURA	hsa-mir-200c	0.627943485086342	1.49812734082397	1.06303541295516
PURA	hsa-mir-205	1.71319363865948	1.87265917602996	1.79292640734472
PURA	hsa-mir-206	0	0	0
PURA	hsa-mir-214	0	0	0
PURA	hsa-mir-221	0.960169398707605	2.24719101123596	1.60368020497178
PURA	hsa-mir-222	5.32040543596228	3.74531835205993	4.5328618940111
PURA	hsa-mir-363	0.313971742543171	0.749063670411985	0.531517706477578
PURA	hsa-mir-429	0.803183527436019	1.87265917602996	1.33792135173299
PURA	hsa-mir-451	0	0	0
PURB	hsa-let-7a-1	0	0	0
PURB	hsa-let-7a-2	0	0	0
PURB	hsa-let-7a-3	2	2.80373831775701	2.4018691588785
PURB	hsa-let-7b	0	0	0
PURB	hsa-let-7c	0	0	0
PURB	hsa-let-7d	0	0	0
PURB	hsa-let-7e	0	0	0
PURB	hsa-let-7f-1	0	0	0
PURB	hsa-let-7f-2	0	0	0
PURB	hsa-let-7g	2	2.80373831775701	2.4018691588785
PURB	hsa-let-7i	17.6946386946387	12.1495327102804	14.9220857024595
PURB	hsa-mir-98	0	0	0
PURB	hsa-mir-1-1	0	0	0
PURB	hsa-mir-1-2	0	0	0
PURB	hsa-mir-7-1	1.51515151515152	1.86915887850467	1.69215519682809
PURB	hsa-mir-7-2	0	0	0
PURB	hsa-mir-7-3	5.3030303030303	6.54205607476635	5.92254318889833
PURB	hsa-mir-9-1	0	0	0
PURB	hsa-mir-9-2	26.6253746253746	22.4299065420561	24.5276405837153
PURB	hsa-mir-9-3	0	0	0
PURB	hsa-mir-10b	0	0	0
PURB	hsa-mir-15a	0	0	0
PURB	hsa-mir-15b	0	0	0
PURB	hsa-mir-16-1	0	0	0
PURB	hsa-mir-16-2	0	0	0
PURB	hsa-mir-17	0	0	0
PURB	hsa-mir-18a	0	0	0
PURB	hsa-mir-18b	0	0	0
PURB	hsa-mir-19a	0	0	0
PURB	hsa-mir-19b-1	0	0	0
PURB	hsa-mir-19b-2	0	0	0
PURB	hsa-mir-20a	0	0	0
PURB	hsa-mir-20b	0	0	0
PURB	hsa-mir-21	0	0	0
PURB	hsa-mir-25	21.5415695415695	23.3644859813084	22.453027761439
PURB	hsa-mir-29a	0	0	0
PURB	hsa-mir-29b-1	0	0	0
PURB	hsa-mir-29b-2	0	0	0
PURB	hsa-mir-29c	1.33333333333333	1.86915887850467	1.601246105919
PURB	hsa-mir-31	1.51515151515152	1.86915887850467	1.69215519682809
PURB	hsa-mir-34a	0	0	0
PURB	hsa-mir-34b	10.7156177156177	12.1495327102804	11.432575212949
PURB	hsa-mir-34c	0	0	0
PURB	hsa-mir-92a-1	0	0	0
PURB	hsa-mir-92a-2	0	0	0
PURB	hsa-mir-93	0	0	0
PURB	hsa-mir-106a	0	0	0
PURB	hsa-mir-106b	0	0	0
PURB	hsa-mir-107	0	0	0
PURB	hsa-mir-122	0	0	0
PURB	hsa-mir-128-1	4.27272727272727	5.60747663551402	4.94010195412065
PURB	hsa-mir-128-2	1.51515151515152	1.86915887850467	1.69215519682809
PURB	hsa-mir-138-1	0	0	0
PURB	hsa-mir-138-2	0	0	0
PURB	hsa-mir-140	0	0	0
PURB	hsa-mir-141	0	0	0
PURB	hsa-mir-143	0	0	0
PURB	hsa-mir-145	0	0	0
PURB	hsa-mir-155	0	0	0
PURB	hsa-mir-199a-1	0	0	0
PURB	hsa-mir-199a-2	0	0	0
PURB	hsa-mir-200a	0	0	0
PURB	hsa-mir-200b	0	0	0
PURB	hsa-mir-200c	0	0	0
PURB	hsa-mir-205	0	0	0
PURB	hsa-mir-206	0	0	0
PURB	hsa-mir-214	0	0	0
PURB	hsa-mir-221	0	0	0
PURB	hsa-mir-222	0	0	0
PURB	hsa-mir-363	3.96825396825397	4.67289719626168	4.32057558225782
PURB	hsa-mir-429	0	0	0
PURB	hsa-mir-451	0	0	0
PLOD1	hsa-let-7a-1	7.99541555752736	8	7.99770777876368
PLOD1	hsa-let-7a-2	8.54809556672911	9.27272727272727	8.91041141972819
PLOD1	hsa-let-7a-3	3.23507180650038	2.54545454545455	2.89026317597746
PLOD1	hsa-let-7b	0.248447204968944	0.727272727272727	0.487859966120836
PLOD1	hsa-let-7c	4.11753590325019	3.09090909090909	3.60422249707964
PLOD1	hsa-let-7d	2.35507246376812	3.81818181818182	3.08662714097497
PLOD1	hsa-let-7e	3.3469716388971	3.27272727272727	3.30984945581219
PLOD1	hsa-let-7f-1	10.212215320911	4.72727272727273	7.46974402409185
PLOD1	hsa-let-7f-2	5.51225804331394	5.09090909090909	5.30158356711152
PLOD1	hsa-let-7g	4.19702422031615	4.72727272727273	4.46214847379444
PLOD1	hsa-let-7i	0.186335403726708	0.545454545454546	0.365894974590627
PLOD1	hsa-mir-98	15.9571872227152	12.3636363636364	14.1604117931758
PLOD1	hsa-mir-1-1	0	0	0
PLOD1	hsa-mir-1-2	0.186335403726708	0.545454545454546	0.365894974590627
PLOD1	hsa-mir-7-1	0	0	0
PLOD1	hsa-mir-7-2	0.124223602484472	0.363636363636364	0.243929983060418
PLOD1	hsa-mir-7-3	0.612244897959184	0.545454545454546	0.578849721706865
PLOD1	hsa-mir-9-1	0.31055900621118	0.909090909090909	0.609824957651045
PLOD1	hsa-mir-9-2	0.124223602484472	0.363636363636364	0.243929983060418
PLOD1	hsa-mir-9-3	0	0	0
PLOD1	hsa-mir-10b	0.31055900621118	0.909090909090909	0.609824957651045
PLOD1	hsa-mir-15a	0.186335403726708	0.545454545454546	0.365894974590627
PLOD1	hsa-mir-15b	0.186335403726708	0.545454545454546	0.365894974590627
PLOD1	hsa-mir-16-1	0	0	0
PLOD1	hsa-mir-16-2	0	0	0
PLOD1	hsa-mir-17	0.186335403726708	0.545454545454546	0.365894974590627
PLOD1	hsa-mir-18a	2.53364389233954	3.63636363636364	3.08500376435159
PLOD1	hsa-mir-18b	3.66718426501035	4.54545454545455	4.10631940523245
PLOD1	hsa-mir-19a	0.905797101449275	1.27272727272727	1.08926218708827
PLOD1	hsa-mir-19b-1	0.248447204968944	0.727272727272727	0.487859966120836
PLOD1	hsa-mir-19b-2	0	0	0
PLOD1	hsa-mir-20a	1.23336291038154	2.36363636363636	1.79849963700895
PLOD1	hsa-mir-20b	0	0	0
PLOD1	hsa-mir-21	0	0	0
PLOD1	hsa-mir-25	0	0	0
PLOD1	hsa-mir-29a	0	0	0
PLOD1	hsa-mir-29b-1	0.532386867790595	0.727272727272727	0.629829797531661
PLOD1	hsa-mir-29b-2	0	0	0
PLOD1	hsa-mir-29c	0	0	0
PLOD1	hsa-mir-31	0	0	0
PLOD1	hsa-mir-34a	8.16881100266193	6	7.08440550133097
PLOD1	hsa-mir-34b	0.248447204968944	0.727272727272727	0.487859966120836
PLOD1	hsa-mir-34c	0	0	0
PLOD1	hsa-mir-92a-1	0	0	0
PLOD1	hsa-mir-92a-2	0	0	0
PLOD1	hsa-mir-93	0	0	0
PLOD1	hsa-mir-106a	0	0	0
PLOD1	hsa-mir-106b	0	0	0
PLOD1	hsa-mir-107	0	0	0
PLOD1	hsa-mir-122	0.124223602484472	0.363636363636364	0.243929983060418
PLOD1	hsa-mir-128-1	0	0	0
PLOD1	hsa-mir-128-2	10.4855154622235	10	10.2427577311118
PLOD1	hsa-mir-138-1	0	0	0
PLOD1	hsa-mir-138-2	0	0	0
PLOD1	hsa-mir-140	0	0	0
PLOD1	hsa-mir-141	0.736468500443656	0.909090909090909	0.822779704767282
PLOD1	hsa-mir-143	0.186335403726708	0.545454545454546	0.365894974590627
PLOD1	hsa-mir-145	0	0	0
PLOD1	hsa-mir-155	0	0	0
PLOD1	hsa-mir-199a-1	0	0	0
PLOD1	hsa-mir-199a-2	0.124223602484472	0.363636363636364	0.243929983060418
PLOD1	hsa-mir-200a	0	0	0
PLOD1	hsa-mir-200b	0	0	0
PLOD1	hsa-mir-200c	0	0	0
PLOD1	hsa-mir-205	0	0	0
PLOD1	hsa-mir-206	0.124223602484472	0.363636363636364	0.243929983060418
PLOD1	hsa-mir-214	0.186335403726708	0.545454545454546	0.365894974590627
PLOD1	hsa-mir-221	0.798580301685892	1.09090909090909	0.944744696297491
PLOD1	hsa-mir-222	0.124223602484472	0.363636363636364	0.243929983060418
PLOD1	hsa-mir-363	1.43300798580302	2	1.71650399290151
PLOD1	hsa-mir-429	0	0	0
PLOD1	hsa-mir-451	0	0	0
HNRNPA0	hsa-let-7a-1	2.23846897758907	2.61723009814613	2.4278495378676
HNRNPA0	hsa-let-7a-2	2.65004529191011	2.94438386041439	2.79721457616225
HNRNPA0	hsa-let-7a-3	1.92024896137495	2.4718284260269	2.19603869370093
HNRNPA0	hsa-let-7b	0.927420963557164	1.12686295892403	1.0271419612406
HNRNPA0	hsa-let-7c	2.81392411701895	3.41693929480189	3.11543170591042
HNRNPA0	hsa-let-7d	1.86621884323777	2.07197382769902	1.96909633546839
HNRNPA0	hsa-let-7e	0.344965224300835	0.508905852417303	0.426935538359069
HNRNPA0	hsa-let-7f-1	1.29780155382561	1.78117048346056	1.53948601864308
HNRNPA0	hsa-let-7f-2	1.16843921923641	1.4903671392221	1.32940317922925
HNRNPA0	hsa-let-7g	1.53147673249503	1.70846964740094	1.61997318994799
HNRNPA0	hsa-let-7i	0.508166753664684	0.581606688476917	0.544886721070801
HNRNPA0	hsa-mir-98	13.0877498901096	11.123227917121	12.1054889036153
HNRNPA0	hsa-mir-1-1	0.206383918638734	0.254452926208651	0.230418422423693
HNRNPA0	hsa-mir-1-2	0.192036027998173	0.145401672119229	0.168718850058701
HNRNPA0	hsa-mir-7-1	0.288408698530414	0.290803344238459	0.289606021384436
HNRNPA0	hsa-mir-7-2	0.211017638169208	0.399854598327881	0.305436118248544
HNRNPA0	hsa-mir-7-3	0.209848365665943	0.363504180298073	0.286676272982008
HNRNPA0	hsa-mir-9-1	0.652323105226353	0.727008360596147	0.68966573291125
HNRNPA0	hsa-mir-9-2	0.249098109659805	0.436205016357688	0.342651563008746
HNRNPA0	hsa-mir-9-3	0.0354421407052986	0.0727008360596147	0.0540714883824566
HNRNPA0	hsa-mir-10b	0.09217998827215	0.181752090149037	0.136966039210593
HNRNPA0	hsa-mir-15a	0.266162169945065	0.363504180298073	0.314833175121569
HNRNPA0	hsa-mir-15b	0.990065187330934	1.12686295892403	1.05846407312748
HNRNPA0	hsa-mir-16-1	0.223432426820726	0.363504180298073	0.2934683035594
HNRNPA0	hsa-mir-16-2	0.626564552472387	0.799709196655761	0.713136874564074
HNRNPA0	hsa-mir-17	0.890239815764216	1.01781170483461	0.954025760299411
HNRNPA0	hsa-mir-18a	6.79085829218125	5.63431479462014	6.21258654340069
HNRNPA0	hsa-mir-18b	3.48833917927262	3.12613595056343	3.30723756491802
HNRNPA0	hsa-mir-19a	2.74256024373463	2.65358051617594	2.69807037995528
HNRNPA0	hsa-mir-19b-1	0.962574977092909	0.945110868774991	0.95384292293395
HNRNPA0	hsa-mir-19b-2	0.955829010617233	1.12686295892403	1.04134598477063
HNRNPA0	hsa-mir-20a	15.6181602900225	12.3227917121047	13.9704760010636
HNRNPA0	hsa-mir-20b	1.89600223446964	1.56306797528172	1.72953510487568
HNRNPA0	hsa-mir-21	0.660779525557059	0.727008360596147	0.693893943076603
HNRNPA0	hsa-mir-25	0.375127039307156	0.54525627044711	0.460191654877133
HNRNPA0	hsa-mir-29a	0.26880061719126	0.327153762268266	0.297977189729763
HNRNPA0	hsa-mir-29b-1	4.33485147556195	3.19883678662305	3.7668441310925
HNRNPA0	hsa-mir-29b-2	0.500913351016879	0.508905852417303	0.504909601717091
HNRNPA0	hsa-mir-29c	0.561807101748104	0.654307524536532	0.608057313142318
HNRNPA0	hsa-mir-31	0.37508503257467	0.654307524536532	0.514696278555601
HNRNPA0	hsa-mir-34a	0.725600353149325	0.981461286804798	0.853530819977061
HNRNPA0	hsa-mir-34b	0.93052774094157	1.19956379498364	1.06504576796261
HNRNPA0	hsa-mir-34c	1.91657643541849	2.21737549981825	2.06697596761837
HNRNPA0	hsa-mir-92a-1	0.154897836353544	0.254452926208651	0.204675381281098
HNRNPA0	hsa-mir-92a-2	0.199605111293916	0.218102508178844	0.20885380973638
HNRNPA0	hsa-mir-93	0.354730660398016	0.327153762268266	0.340942211333141
HNRNPA0	hsa-mir-106a	1.58064804863643	1.56306797528172	1.57185801195907
HNRNPA0	hsa-mir-106b	0.242526877895126	0.290803344238459	0.266665111066792
HNRNPA0	hsa-mir-107	0.169099943259513	0.218102508178844	0.193601225719179
HNRNPA0	hsa-mir-122	0.131814811237539	0.218102508178844	0.174958659708192
HNRNPA0	hsa-mir-128-1	0.507341780624713	0.54525627044711	0.526299025535912
HNRNPA0	hsa-mir-128-2	5.79521458074396	5.9251181388586	5.86016635980128
HNRNPA0	hsa-mir-138-1	0.224050472571913	0.327153762268266	0.275602117420089
HNRNPA0	hsa-mir-138-2	0.0390167772142021	0.0727008360596147	0.0558588066369084
HNRNPA0	hsa-mir-140	0.136558720249707	0.254452926208651	0.195505823229179
HNRNPA0	hsa-mir-141	1.10853711022911	1.09051254089422	1.09952482556166
HNRNPA0	hsa-mir-143	0.540779652238334	0.654307524536532	0.597543588387433
HNRNPA0	hsa-mir-145	0.634771170975713	0.654307524536532	0.644539347756123
HNRNPA0	hsa-mir-155	0.31986077041519	0.436205016357688	0.378032893386439
HNRNPA0	hsa-mir-199a-1	0.382982904871317	0.472555434387495	0.427769169629406
HNRNPA0	hsa-mir-199a-2	0.635547463792758	0.799709196655761	0.71762833022426
HNRNPA0	hsa-mir-200a	0.0710227272727273	0.0727008360596147	0.071861781666171
HNRNPA0	hsa-mir-200b	0.276385463776395	0.363504180298073	0.319944822037234
HNRNPA0	hsa-mir-200c	0.174406224960645	0.290803344238459	0.232604784599552
HNRNPA0	hsa-mir-205	0.41525828071662	0.399854598327881	0.40755643952225
HNRNPA0	hsa-mir-206	0.0585251658213032	0.109051254089422	0.0837882099553626
HNRNPA0	hsa-mir-214	0.279139447746443	0.363504180298073	0.321321814022258
HNRNPA0	hsa-mir-221	1.41422193664996	1.52671755725191	1.47046974695093
HNRNPA0	hsa-mir-222	1.21363697913878	1.30861504907306	1.26112601410592
HNRNPA0	hsa-mir-363	3.46656265837977	3.4532897128317	3.45992618560573
HNRNPA0	hsa-mir-429	0.223222252718447	0.254452926208651	0.238837589463549
HNRNPA0	hsa-mir-451	0.657112596441089	0.763358778625954	0.710235687533521
HNRNPA1	hsa-let-7a-1	2.42139859969085	2.45681381957774	2.43910620963429
HNRNPA1	hsa-let-7a-2	5.1122906434956	4.97504798464491	5.04366931407026
HNRNPA1	hsa-let-7a-3	2.48532729718239	2.85604606525912	2.67068668122075
HNRNPA1	hsa-let-7b	1.49512505777754	1.55086372360845	1.52299439069299
HNRNPA1	hsa-let-7c	3.27393248705648	3.6468330134357	3.46038275024609
HNRNPA1	hsa-let-7d	3.15090748329187	2.89443378119002	3.02267063224095
HNRNPA1	hsa-let-7e	1.10237141602794	1.1746641074856	1.13851776175677
HNRNPA1	hsa-let-7f-1	2.12388005943974	2.31861804222649	2.22124905083311
HNRNPA1	hsa-let-7f-2	2.19851140775995	2.42610364683301	2.31230752729648
HNRNPA1	hsa-let-7g	2.55529980760789	2.71017274472169	2.63273627616479
HNRNPA1	hsa-let-7i	0.929390551088959	1.021113243762	0.975251897425477
HNRNPA1	hsa-mir-98	5.97846080315143	5.55086372360844	5.76466226337994
HNRNPA1	hsa-mir-1-1	0.408098617790551	0.468330134357006	0.438214376073778
HNRNPA1	hsa-mir-1-2	0.661982039148912	0.53742802303263	0.599705031090771
HNRNPA1	hsa-mir-7-1	0.54398820757713	0.575815738963532	0.559901973270331
HNRNPA1	hsa-mir-7-2	0.492798372844396	0.591170825335892	0.541984599090144
HNRNPA1	hsa-mir-7-3	0.641665840136936	0.652591170825336	0.647128505481136
HNRNPA1	hsa-mir-9-1	0.93694290250787	0.928982725527831	0.93296281401785
HNRNPA1	hsa-mir-9-2	1.23142629082239	1.33589251439539	1.28365940260889
HNRNPA1	hsa-mir-9-3	0.643018186721958	0.652591170825336	0.647804678773647
HNRNPA1	hsa-mir-10b	0.684822379177592	0.644913627639155	0.664868003408374
HNRNPA1	hsa-mir-15a	0.810862995606827	0.790786948176584	0.800824971891705
HNRNPA1	hsa-mir-15b	1.52634932184655	1.47408829174664	1.50021880679659
HNRNPA1	hsa-mir-16-1	0.903062099361089	0.90595009596929	0.904506097665189
HNRNPA1	hsa-mir-16-2	1.55741912441788	1.59692898272553	1.5771740535717
HNRNPA1	hsa-mir-17	1.63864994934612	1.74280230326296	1.69072612630454
HNRNPA1	hsa-mir-18a	3.22075309553271	3.00191938579655	3.11133624066463
HNRNPA1	hsa-mir-18b	4.72376499021536	4.64491362763916	4.68433930892726
HNRNPA1	hsa-mir-19a	1.85298833411373	1.75047984644914	1.80173409028144
HNRNPA1	hsa-mir-19b-1	1.24345813040011	1.18234165067178	1.21289989053595
HNRNPA1	hsa-mir-19b-2	0.82037129477353	0.836852207293666	0.828611751033598
HNRNPA1	hsa-mir-20a	3.38007525994452	3.16314779270633	3.27161152632543
